Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;EAN;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus
19-07-2021;10:45:00;19-07-2021;11:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,138;kWh;Gevalideerd
19-07-2021;11:00:00;19-07-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,021;kWh;Gevalideerd
19-07-2021;11:00:00;19-07-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,068;kWh;Gevalideerd
19-07-2021;11:15:00;19-07-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
19-07-2021;11:15:00;19-07-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,178;kWh;Gevalideerd
19-07-2021;11:30:00;19-07-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,059;kWh;Gevalideerd
19-07-2021;11:30:00;19-07-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,054;kWh;Gevalideerd
19-07-2021;11:45:00;19-07-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,002;kWh;Gevalideerd
19-07-2021;11:45:00;19-07-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,337;kWh;Gevalideerd
19-07-2021;12:00:00;19-07-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,027;kWh;Gevalideerd
19-07-2021;12:00:00;19-07-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,152;kWh;Gevalideerd
19-07-2021;12:15:00;19-07-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-07-2021;12:15:00;19-07-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,220;kWh;Gevalideerd
19-07-2021;12:30:00;19-07-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,080;kWh;Gevalideerd
19-07-2021;12:30:00;19-07-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,294;kWh;Gevalideerd
19-07-2021;12:45:00;19-07-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,032;kWh;Gevalideerd
19-07-2021;12:45:00;19-07-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,142;kWh;Gevalideerd
19-07-2021;13:00:00;19-07-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,035;kWh;Gevalideerd
19-07-2021;13:00:00;19-07-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,483;kWh;Gevalideerd
19-07-2021;13:15:00;19-07-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-07-2021;13:15:00;19-07-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,021;kWh;Gevalideerd
19-07-2021;13:30:00;19-07-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-07-2021;13:30:00;19-07-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,047;kWh;Gevalideerd
19-07-2021;13:45:00;19-07-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,002;kWh;Gevalideerd
19-07-2021;13:45:00;19-07-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,116;kWh;Gevalideerd
19-07-2021;14:00:00;19-07-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,108;kWh;Gevalideerd
19-07-2021;14:00:00;19-07-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,128;kWh;Gevalideerd
19-07-2021;14:15:00;19-07-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,017;kWh;Gevalideerd
19-07-2021;14:15:00;19-07-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,020;kWh;Gevalideerd
19-07-2021;14:30:00;19-07-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,046;kWh;Gevalideerd
19-07-2021;14:30:00;19-07-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,024;kWh;Gevalideerd
19-07-2021;14:45:00;19-07-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,020;kWh;Gevalideerd
19-07-2021;14:45:00;19-07-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,013;kWh;Gevalideerd
19-07-2021;15:00:00;19-07-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,023;kWh;Gevalideerd
19-07-2021;15:00:00;19-07-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,064;kWh;Gevalideerd
19-07-2021;15:15:00;19-07-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-07-2021;15:15:00;19-07-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,059;kWh;Gevalideerd
19-07-2021;15:30:00;19-07-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,404;kWh;Gevalideerd
19-07-2021;15:30:00;19-07-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,421;kWh;Gevalideerd
19-07-2021;15:45:00;19-07-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-07-2021;15:45:00;19-07-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,097;kWh;Gevalideerd
19-07-2021;16:00:00;19-07-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,046;kWh;Gevalideerd
19-07-2021;16:00:00;19-07-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,125;kWh;Gevalideerd
19-07-2021;16:15:00;19-07-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,110;kWh;Gevalideerd
19-07-2021;16:15:00;19-07-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,271;kWh;Gevalideerd
19-07-2021;16:30:00;19-07-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,098;kWh;Gevalideerd
19-07-2021;16:30:00;19-07-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,036;kWh;Gevalideerd
19-07-2021;16:45:00;19-07-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,134;kWh;Gevalideerd
19-07-2021;16:45:00;19-07-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,102;kWh;Gevalideerd
19-07-2021;17:00:00;19-07-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,060;kWh;Gevalideerd
19-07-2021;17:00:00;19-07-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,824;kWh;Gevalideerd
19-07-2021;17:15:00;19-07-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,036;kWh;Gevalideerd
19-07-2021;17:15:00;19-07-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,002;kWh;Gevalideerd
19-07-2021;17:30:00;19-07-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,022;kWh;Gevalideerd
19-07-2021;17:30:00;19-07-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,003;kWh;Gevalideerd
19-07-2021;17:45:00;19-07-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,068;kWh;Gevalideerd
19-07-2021;17:45:00;19-07-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
19-07-2021;18:00:00;19-07-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,016;kWh;Gevalideerd
19-07-2021;18:00:00;19-07-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,011;kWh;Gevalideerd
19-07-2021;18:15:00;19-07-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,002;kWh;Gevalideerd
19-07-2021;18:15:00;19-07-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,032;kWh;Gevalideerd
19-07-2021;18:30:00;19-07-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,016;kWh;Gevalideerd
19-07-2021;18:30:00;19-07-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,019;kWh;Gevalideerd
19-07-2021;18:45:00;19-07-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-07-2021;18:45:00;19-07-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,086;kWh;Gevalideerd
19-07-2021;19:00:00;19-07-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-07-2021;19:00:00;19-07-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,010;kWh;Gevalideerd
19-07-2021;19:15:00;19-07-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,019;kWh;Gevalideerd
19-07-2021;19:15:00;19-07-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,059;kWh;Gevalideerd
19-07-2021;19:30:00;19-07-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,074;kWh;Gevalideerd
19-07-2021;19:30:00;19-07-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,256;kWh;Gevalideerd
19-07-2021;19:45:00;19-07-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,399;kWh;Gevalideerd
19-07-2021;19:45:00;19-07-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
19-07-2021;20:00:00;19-07-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,031;kWh;Gevalideerd
19-07-2021;20:00:00;19-07-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,033;kWh;Gevalideerd
19-07-2021;20:15:00;19-07-2021;20:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,025;kWh;Gevalideerd
19-07-2021;20:15:00;19-07-2021;20:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,008;kWh;Gevalideerd
19-07-2021;20:30:00;19-07-2021;20:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,148;kWh;Gevalideerd
19-07-2021;20:30:00;19-07-2021;20:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-07-2021;20:45:00;19-07-2021;21:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,077;kWh;Gevalideerd
19-07-2021;20:45:00;19-07-2021;21:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-07-2021;21:00:00;19-07-2021;21:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,025;kWh;Gevalideerd
19-07-2021;21:00:00;19-07-2021;21:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-07-2021;21:15:00;19-07-2021;21:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,100;kWh;Gevalideerd
19-07-2021;21:15:00;19-07-2021;21:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-07-2021;21:30:00;19-07-2021;21:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,237;kWh;Gevalideerd
19-07-2021;21:30:00;19-07-2021;21:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-07-2021;21:45:00;19-07-2021;22:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,976;kWh;Gevalideerd
19-07-2021;21:45:00;19-07-2021;22:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-07-2021;22:00:00;19-07-2021;22:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,339;kWh;Gevalideerd
19-07-2021;22:00:00;19-07-2021;22:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-07-2021;22:15:00;19-07-2021;22:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,023;kWh;Gevalideerd
19-07-2021;22:15:00;19-07-2021;22:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-07-2021;22:30:00;19-07-2021;22:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,091;kWh;Gevalideerd
19-07-2021;22:30:00;19-07-2021;22:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-07-2021;22:45:00;19-07-2021;23:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,031;kWh;Gevalideerd
19-07-2021;22:45:00;19-07-2021;23:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-07-2021;23:00:00;19-07-2021;23:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,157;kWh;Gevalideerd
19-07-2021;23:00:00;19-07-2021;23:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-07-2021;23:15:00;19-07-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,058;kWh;Gevalideerd
19-07-2021;23:15:00;19-07-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-07-2021;23:30:00;19-07-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,269;kWh;Gevalideerd
19-07-2021;23:30:00;19-07-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-07-2021;23:45:00;20-07-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,018;kWh;Gevalideerd
19-07-2021;23:45:00;20-07-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;00:00:00;20-07-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,022;kWh;Gevalideerd
20-07-2021;00:00:00;20-07-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;00:15:00;20-07-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,139;kWh;Gevalideerd
20-07-2021;00:15:00;20-07-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;00:30:00;20-07-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,105;kWh;Gevalideerd
20-07-2021;00:30:00;20-07-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;00:45:00;20-07-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,028;kWh;Gevalideerd
20-07-2021;00:45:00;20-07-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;01:00:00;20-07-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,092;kWh;Gevalideerd
20-07-2021;01:00:00;20-07-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;01:15:00;20-07-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,010;kWh;Gevalideerd
20-07-2021;01:15:00;20-07-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;01:30:00;20-07-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,057;kWh;Gevalideerd
20-07-2021;01:30:00;20-07-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;01:45:00;20-07-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,124;kWh;Gevalideerd
20-07-2021;01:45:00;20-07-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;02:00:00;20-07-2021;02:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,049;kWh;Gevalideerd
20-07-2021;02:00:00;20-07-2021;02:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;02:15:00;20-07-2021;02:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,191;kWh;Gevalideerd
20-07-2021;02:15:00;20-07-2021;02:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;02:30:00;20-07-2021;02:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,148;kWh;Gevalideerd
20-07-2021;02:30:00;20-07-2021;02:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;02:45:00;20-07-2021;03:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,029;kWh;Gevalideerd
20-07-2021;02:45:00;20-07-2021;03:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;03:00:00;20-07-2021;03:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,035;kWh;Gevalideerd
20-07-2021;03:00:00;20-07-2021;03:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;03:15:00;20-07-2021;03:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,034;kWh;Gevalideerd
20-07-2021;03:15:00;20-07-2021;03:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;03:30:00;20-07-2021;03:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,010;kWh;Gevalideerd
20-07-2021;03:30:00;20-07-2021;03:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;03:45:00;20-07-2021;04:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,011;kWh;Gevalideerd
20-07-2021;03:45:00;20-07-2021;04:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;04:00:00;20-07-2021;04:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,042;kWh;Gevalideerd
20-07-2021;04:00:00;20-07-2021;04:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;04:15:00;20-07-2021;04:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,054;kWh;Gevalideerd
20-07-2021;04:15:00;20-07-2021;04:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;04:30:00;20-07-2021;04:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,165;kWh;Gevalideerd
20-07-2021;04:30:00;20-07-2021;04:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;04:45:00;20-07-2021;05:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,109;kWh;Gevalideerd
20-07-2021;04:45:00;20-07-2021;05:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;05:00:00;20-07-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,035;kWh;Gevalideerd
20-07-2021;05:00:00;20-07-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;05:15:00;20-07-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,010;kWh;Gevalideerd
20-07-2021;05:15:00;20-07-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;05:30:00;20-07-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,011;kWh;Gevalideerd
20-07-2021;05:30:00;20-07-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;05:45:00;20-07-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,002;kWh;Gevalideerd
20-07-2021;05:45:00;20-07-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;06:00:00;20-07-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,035;kWh;Gevalideerd
20-07-2021;06:00:00;20-07-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;06:15:00;20-07-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,089;kWh;Gevalideerd
20-07-2021;06:15:00;20-07-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;06:30:00;20-07-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,121;kWh;Gevalideerd
20-07-2021;06:30:00;20-07-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;06:45:00;20-07-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,065;kWh;Gevalideerd
20-07-2021;06:45:00;20-07-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;07:00:00;20-07-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,011;kWh;Gevalideerd
20-07-2021;07:00:00;20-07-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-07-2021;07:15:00;20-07-2021;07:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,008;kWh;Gevalideerd
20-07-2021;07:15:00;20-07-2021;07:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-07-2021;07:30:00;20-07-2021;07:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
20-07-2021;07:30:00;20-07-2021;07:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,002;kWh;Gevalideerd
20-07-2021;07:45:00;20-07-2021;08:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;07:45:00;20-07-2021;08:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,019;kWh;Gevalideerd
20-07-2021;08:00:00;20-07-2021;08:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,003;kWh;Gevalideerd
20-07-2021;08:00:00;20-07-2021;08:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
20-07-2021;08:15:00;20-07-2021;08:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,018;kWh;Gevalideerd
20-07-2021;08:15:00;20-07-2021;08:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,003;kWh;Gevalideerd
20-07-2021;08:30:00;20-07-2021;08:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,004;kWh;Gevalideerd
20-07-2021;08:30:00;20-07-2021;08:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,014;kWh;Gevalideerd
20-07-2021;08:45:00;20-07-2021;09:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
20-07-2021;08:45:00;20-07-2021;09:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,042;kWh;Gevalideerd
20-07-2021;09:00:00;20-07-2021;09:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;09:00:00;20-07-2021;09:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,057;kWh;Gevalideerd
20-07-2021;09:15:00;20-07-2021;09:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;09:15:00;20-07-2021;09:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,142;kWh;Gevalideerd
20-07-2021;09:30:00;20-07-2021;09:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,003;kWh;Gevalideerd
20-07-2021;09:30:00;20-07-2021;09:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,004;kWh;Gevalideerd
20-07-2021;09:45:00;20-07-2021;10:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;09:45:00;20-07-2021;10:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,062;kWh;Gevalideerd
20-07-2021;10:00:00;20-07-2021;10:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
